CompName,Expt,Mannhold_LogP,Atomic_Polarizabilities,Aromatic_Atoms_Count,Aromatic_Bonds_Count,Element_Count,Bond_Polarizabilities,Bond_Count,Eccentric_Connectivity_Index,Fragment_Complexity,VABC_Volume_Descriptor,Hydrogen_Bond_Acceptors,Hydrogen_Bond_Donors,Largest_Chain,Largest_Pi_Chain,Petitjean_Number,Rotatable_Bonds_Count,Lipinski's_Rule_of_Five,Topological_Polar_Surface_Area,Vertex_adjacency_information_magnitude,Molecular_Weight,XLogP,Zagreb_Index,Formal_Charge,Formal_Charge_(pos),Formal_Charge_(neg),Heavy_Atoms_Count,Molar_Mass,SP3_Character
train890,1,2.67,38.2055,12,12,31,16.3545,21,234,747.04,227.6092,4,1,3,18,0.4286,0,0,63.4,5.3923,252.0899,1.49,102,0,0,0,19,252.2685,0.0323
train891,1,3.11,45.8247,12,12,40,25.2353,20,335,1339.02,260.0435,0,0,4,6,0.4545,7,0,17.07,5.3219,255.1623,2.931,94,0,0,0,19,255.3554,0.125
train892,1,3.11,55.4402,15,16,48,32.6378,28,651,2001.05,315.3658,1,1,3,10,0.4667,5,0,50.26,5.8074,337.179,2.725,132,0,0,0,25,337.4163,0.1458
train893,1,1.57,21.8339,0,0,21,14.1681,11,100,331.05,143.0672,5,2,3,3,0.5,3,0,83.63,4.4594,158.0691,-2.546,52,0,0,0,11,158.1554,0.1905
train894,1,3.11,60.4422,0,0,55,33.4838,30,483,2662.06,364.5418,6,3,4,4,0.4545,7,0,111.9,5.9069,376.1886,-0.651,160,0,0,0,27,376.4442,0.2909
train895,1,2.12,31.9675,9,10,28,14.0765,17,210,601.05,187.4813,3,4,4,10,0.5,6,0,99.34,5.0875,220.0848,-1.677,82,0,0,0,16,220.225,0.0714
train896,1,3.22,50.1467,12,12,43,27.8113,24,346,1563.03,288.4328,3,0,5,6,0.4444,5,0,29.54,5.585,295.1572,2.943,114,0,0,0,22,295.3763,0.1395
train897,1,2.89,49.9907,6,6,44,29.7273,27,341,1798.05,282.8137,3,1,2,8,0.4444,4,0,59,5.7549,315.1471,0.012,144,0,0,0,23,315.3643,0.25
train898,1,2.78,46.8971,6,6,41,25.6249,26,300,1563.05,265.5177,3,2,0,8,0.5,3,0,70,5.7004,301.1314,-0.309,140,0,0,0,22,301.3377,0.2439
train899,1,2.67,50.1195,18,20,42,28.0585,29,486,1516.07,276.8745,2,0,3,19,0.4545,5,0,78.22,5.858,335.1382,4.563,146,0,0,0,25,335.3606,0.1429
train900,1,3.11,64.8286,12,12,57,41.0054,35,959,2791.08,379.0615,5,1,2,11,0.5,7,0,80.7,6.1293,426.1791,1.97,172,0,0,0,31,426.4632,0.1754
train901,1,2.78,54.767,6,6,48,31.511,27,469,2049.06,314.7943,4,2,3,11,0.4545,7,0,67.59,5.7549,349.1557,2.303,132,0,0,0,24,349.8557,0.2292
train902,1,3.55,63.8138,16,17,54,32.5462,32,884,2437.05,365.7404,5,2,5,12,0.5,4,1,61.44,6,387.1947,5.318,150,0,0,0,29,387.4751,0.1111
train903,1,1.79,20.9675,0,0,21,18.8665,9,63,369.03,126.3466,3,0,0,0,0.25,3,0,27.69,4.1699,132.0786,1.221,42,0,0,0,9,132.1579,0.2857
train904,1,3.33,68.2796,0,0,62,39.8824,34,679,3295.07,419.8609,6,2,6,6,0.5,11,0,100.9,6.0875,434.2105,1.347,180,0,0,0,31,434.4987,0.2742
train905,1,2.56,29.1283,6,6,25,16.1917,12,146,493.01,173.3703,1,0,5,6,0.5,4,0,3.24,4.585,159.1048,2.041,52,0,0,0,12,159.228,0.12
train906,1,3,50.8389,12,12,44,29.4751,27,541,1657.05,293.5706,1,1,2,9,0.4615,5,0,39.72,5.7549,329.1427,3.319,128,0,0,0,24,329.3661,0.1591
train907,1,3.22,69.1242,16,17,57,37.9118,39,894,2722.09,402.1118,8,0,3,19,0.4667,4,0,84.86,6.2854,478.1408,2.983,194,0,0,0,34,478.9284,0.1579
train908,1,2.01,24.9783,6,6,21,12.2797,14,150,328.04,154.9991,4,1,0,6,0.4286,2,0,64.68,4.8074,176.0586,1.035,66,0,0,0,13,176.1724,0.0476
train909,1,3.66,74.1504,18,18,63,37.9316,39,1058,3096.08,452.3259,2,1,4,6,0.4706,15,2,23.47,6.2854,523.1701,7.514,192,0,0,0,36,523.9661,0.1587
train910,1,1.68,30.1567,0,0,30,21.9193,13,157,659.06,198.8058,6,2,9,4,0.5,9,0,104.64,4.7004,204.111,0.091,60,0,0,0,14,204.224,0.2
train911,1,1.46,29.4027,0,0,25,17.1173,14,150,443.07,198.066,4,2,3,0,0.4286,8,0,58.92,4.8074,263.9723,0.416,70,0,0,0,14,265.5189,0.28
train912,1,2.45,46.1355,11,11,38,29.4445,24,360,1261.06,254.4445,4,0,0,14,0.5,2,0,61.96,5.585,299.1205,2.839,116,0,0,0,21,299.3956,0.1316
train913,1,3.22,49.4091,16,17,41,24.7309,25,381,1474.03,266.9529,3,1,0,17,0.5,2,0,28.16,5.6439,289.1579,4.526,118,0,0,0,22,289.375,0.0976
train914,1,3.22,55.8766,9,10,48,33.3434,25,358,2139.03,295.911,1,1,3,9,0.4444,6,0,44.33,5.6439,314.1817,4.235,122,0,0,0,22,314.4899,0.2292
train915,1,3.22,69.3878,9,10,60,44.2522,34,918,3226.07,387.0396,6,0,4,10,0.4706,6,0,84.99,6.0875,426.2089,3.697,164,0,0,0,30,426.5769,0.2333
train916,1,0.69,66.1247,0,0,49,30.1953,32,520,1248.2,486.2589,8,4,11,0,0.5,32,2,117.84,6,719.7107,4.858,164,0,0,0,33,725.6971,0.2653
train917,1,2.01,26.3119,6,6,23,12.8481,13,161,373.04,167.3555,4,2,5,6,0.5,2,0,72.19,4.7004,178.0742,0.811,58,0,0,0,13,178.1882,0.0435
train918,1,2.23,28.9723,6,6,26,17.7457,13,171,520.03,176.2912,2,1,3,10,0.4444,5,0,38.33,4.7004,179.0946,1.614,58,0,0,0,13,179.2161,0.1154
train919,1,3.66,58.6254,12,12,51,31.4966,27,519,2364.02,321.8105,1,1,2,7,0.4615,6,0,23.47,5.7549,321.2093,4.361,134,0,0,0,24,321.4567,0.1961
train920,1,2.23,32.4991,6,6,29,17.2209,15,181,631.04,201.9475,4,2,7,6,0.5,4,0,72.19,4.9069,206.1055,1.594,68,0,0,0,15,206.2415,0.1034
train921,1,2.45,31.2639,6,6,28,18.9741,14,151,685.02,175.077,2,1,0,6,0.4286,2,0,21.26,4.8074,177.1154,1.697,64,0,0,0,13,177.2433,0.1786
train922,1,2.12,28.1771,6,6,26,15.9009,12,148,544.03,163.8382,2,2,5,7,0.5,6,0,47.28,4.585,166.1106,1.397,52,0,0,0,12,166.2206,0.1154
train923,1,2.34,29.3987,6,6,25,15.9213,15,163,494.03,178.5943,3,0,0,6,0.4286,2,0,37.38,4.9069,189.079,0.662,72,0,0,0,14,189.211,0.12
train924,1,2.56,31.9539,12,12,26,13.8061,17,238,489.03,194.8068,1,1,3,16,0.4444,4,0,46.53,5.0875,214.063,3.547,78,0,0,0,16,214.2172,0
train925,1,2.67,38.2055,12,12,31,16.3545,21,250,747.04,227.6092,4,2,0,6,0.5,2,0,58.2,5.3923,252.0899,2.653,102,0,0,0,19,252.2685,0.0323
train926,1,2.89,46.6911,12,12,40,27.0089,23,455,1344.04,267.0441,4,0,2,9,0.4615,3,0,36.44,5.5236,281.1528,1.759,106,0,0,0,21,281.3529,0.125
train927,1,2.23,37.6231,6,6,33,21.4149,20,363,814.06,239.127,5,2,3,12,0.5,5,0,84.5,5.3219,262.0954,0.314,94,0,0,0,19,262.2618,0.1212
train928,1,3.33,65.9398,12,12,56,36.4022,34,811,2551.07,396.5453,2,1,3,14,0.4667,11,1,48.77,6.0875,451.1593,6.037,166,0,0,0,31,451.522,0.1786
train929,1,3.88,73.833,21,22,63,39.687,38,1024,3367.06,425.9128,1,1,4,10,0.4706,9,1,41.03,6.2479,461.2279,5.605,182,0,0,0,34,461.5472,0.1429
train930,1,3.11,62.4248,6,6,57,39.2152,29,717,2779.06,367.2588,5,1,5,8,0.5,8,0,66.64,5.858,375.2322,1.768,138,0,0,0,27,375.481,0.2281
train931,1,3.66,56.923,16,17,48,28.217,27,491,2049.02,307.8441,2,1,2,16,0.5,4,1,24.92,5.7549,316.1939,5.342,126,0,0,0,24,316.4402,0.1458
train932,1,3.33,57.1358,12,12,50,32.1842,27,517,2104.04,331.815,4,1,6,6,0.5,8,0,49.77,5.7549,339.1834,3.463,126,0,0,0,25,339.4289,0.16
train933,1,2.56,47.1311,12,12,41,29.9469,25,447,1474.06,262.0217,5,0,0,15,0.5,3,0,44.73,5.6439,297.159,2.722,122,0,0,0,22,297.3556,0.1463
train934,1,4.87,124.716,12,12,112,86.442,52,2618,10873.09,715.884,7,0,19,17,0.5,27,3,103.84,6.7004,713.426,12.166,240,0,0,0,49,714.0796,0.2411
train935,1,2.78,44.0714,5,5,40,27.6486,20,247,1458.03,242.9012,2,1,2,7,0.5,4,0,36.1,5.3219,246.1732,1.597,100,0,0,0,18,246.3485,0.25
train936,1,3.11,47.1582,6,6,42,29.0398,21,287,1594.02,263.86,2,0,4,8,0.4444,6,0,12.47,5.3923,257.178,1.915,104,0,0,0,19,257.3713,0.2143
train937,1,3.44,54.1575,22,23,43,24.1625,29,506,1466.04,317.0853,2,0,2,25,0.4545,4,0,47.78,5.858,339.1372,4.527,138,0,0,0,26,339.3907,0.0233
train938,1,3.88,75.393,12,12,66,42.087,35,777,3769.05,433.3713,5,1,5,6,0.5,7,0,73.36,6.1293,430.2733,3.392,168,0,0,0,32,430.5861,0.197
train939,1,2.89,40.6023,9,10,35,22.3177,20,217,1172.02,208.2181,1,1,0,9,0.4286,1,0,16.96,5.3219,226.147,4.118,100,0,0,0,17,226.3174,0.2
train940,1,2.01,30.6815,0,0,30,21.1605,12,154,685.04,196.3148,4,2,9,3,0.5,9,0,66.4,4.585,187.1208,0.355,56,0,0,0,13,187.2365,0.2333
train941,1,3,54.6551,12,12,45,27.0029,28,440,1559.06,335.4539,5,1,4,17,0.5,8,0,67.76,5.8074,370.1084,3.902,138,0,0,0,26,370.8302,0.1111
train942,1,2.45,47.5474,0,0,46,36.0526,19,312,1774.05,283.6416,5,1,8,3,0.5,11,0,52.65,5.2479,269.2103,0.621,88,0,0,0,19,269.3836,0.2609
train943,1,2.56,46.5351,6,6,41,25.6249,24,333,1387.06,280.865,6,3,0,8,0.4444,3,0,87.3,5.585,301.1426,1.198,116,0,0,0,22,301.341,0.1707
train944,1,3.55,77.9405,0,0,71,48.9355,38,824,4286.08,480.6253,8,1,7,6,0.4667,14,0,116.2,6.2479,488.241,2.919,194,0,0,0,35,488.571,0.2676
train945,1,3.66,79.4369,0,0,73,49.4051,37,916,4654.07,476.678,7,2,9,6,0.4706,14,0,104.14,6.2095,473.2777,1.703,190,0,0,0,34,473.6027,0.274
train946,1,5.09,121.2508,0,0,113,77.6292,52,2636,11104.08,722.7691,8,2,25,6,0.4848,28,3,127.2,6.7004,684.4601,9.823,250,0,0,0,49,684.9436,0.292
train947,1,3.77,77.6701,0,0,71,46.3319,36,837,4420.06,465.6813,6,2,8,6,0.5,13,0,100.9,6.1699,458.2668,3.268,190,0,0,0,33,458.588,0.2817
train948,1,3.22,58.3066,0,0,52,31.2974,29,496,2375.05,353.1151,5,2,4,6,0.5,6,0,91.67,5.858,358.178,0.608,154,0,0,0,26,358.4289,0.2692
train949,1,3.33,61.4002,0,0,55,32.5258,30,515,2662.05,370.4111,5,3,4,6,0.5,7,0,94.83,5.9069,372.1937,0.767,160,0,0,0,27,372.4556,0.2545
train950,1,2.01,28.1195,0,0,28,18.8825,10,92,619.03,172.8651,3,2,7,3,0.5,9,0,63.32,4.3219,159.1259,1.275,44,0,0,0,11,159.2264,0.25
train951,1,3.66,72.0145,0,0,66,44.1455,33,776,3891.05,424.9355,5,1,6,3,0.5,10,0,80.67,6.0444,416.2563,4.943,168,0,0,0,30,416.5513,0.303
train952,1,3.44,48.5427,12,12,41,24.9373,22,306,1469.01,270.8523,1,0,2,14,0.4444,4,0,3.24,5.4594,263.1674,4.127,102,0,0,0,20,263.3774,0.122
train953,1,2.34,37.8911,6,6,35,22.3889,16,258,985.04,224.0865,4,3,5,9,0.4545,8,0,53.16,5,221.1528,2.582,72,0,0,0,16,221.2992,0.1429
train954,1,3.11,59.583,12,12,49,34.877,28,544,2104.05,334.1419,3,0,3,13,0.5,6,0,35.02,5.8074,373.1379,4.566,134,0,0,0,25,373.9444,0.1633
train955,1,2.67,49.6917,12,12,41,23.3723,27,435,1249.07,309.566,5,2,4,17,0.4545,8,0,73.13,5.7549,362.0833,1.698,130,0,0,0,25,362.7833,0.0976
train956,1,2.45,42.5819,6,6,39,28.3361,19,345,1179.05,262.6257,4,1,6,12,0.5,10,0,58.64,5.2479,264.1474,1.432,86,0,0,0,19,264.3207,0.1538
train957,1,2.78,54.7934,6,6,51,39.1606,24,528,2049.06,338.3933,4,0,6,8,0.4667,15,1,65.07,5.585,337.1889,2.273,108,0,0,0,24,337.4114,0.1961
train958,1,2.78,48.4579,12,12,42,28.7621,24,325,1474.05,278.0409,5,1,4,16,0.4444,6,0,48.47,5.585,296.1637,2.493,116,0,0,0,22,296.3675,0.119
train959,1,3.44,66.8452,6,6,61,43.1548,30,746,3213.05,390.854,4,0,5,8,0.5,10,0,40.62,5.9069,388.2526,3.014,142,0,0,0,28,388.5196,0.2459
train960,1,3.22,48.3491,12,12,39,25.0309,22,315,1301.02,272.0654,1,0,5,14,0.4444,5,0,28.54,5.4594,281.1238,4.564,104,0,0,0,20,281.4169,0.1026
train961,1,1.9,32.3431,0,0,30,19.4989,16,166,660.06,215.7684,6,3,3,8,0.4286,6,0,95.5,5,226.0954,-0.247,78,0,0,0,16,226.2296,0.1667
train962,1,3.22,52.8138,6,6,47,31.2262,26,371,2139.03,285.1657,2,1,0,7,0.5,3,0,32.7,5.7004,299.1885,2.132,132,0,0,0,22,299.408,0.2766
train963,1,1.79,33.7411,9,10,31,24.4809,18,211,752.07,205.7153,2,1,3,11,0.5,6,0,82.05,5.1699,238.1066,1.303,90,0,0,0,17,238.2436,0.1613
train964,1,2.01,41.4935,9,10,36,31.5785,20,275,1027.07,236.0312,4,3,4,14,0.4444,9,0,95.6,5.3219,284.0926,0.206,98,0,0,0,19,284.2486,0.1111
train965,1,2.67,30.7831,15,16,24,13.0749,17,211,466.02,164.9667,1,0,0,15,0.5,1,0,26.03,5.0875,195.0684,2.766,80,0,0,0,15,195.2171,0
train966,1,2.34,52.7039,12,12,44,26.7841,25,514,1473.08,317.133,4,4,4,7,0.4615,13,0,157.3,5.6439,368.0864,1.006,118,0,0,0,24,368.4738,0.1364
train967,1,3.44,63.3874,12,12,55,38.3306,32,696,2725.05,354.8973,4,0,3,11,0.5,5,0,36.02,6,377.2103,3.566,162,0,0,0,28,377.4802,0.1818
train968,1,2.89,65.8102,6,6,60,47.1718,29,527,3142.07,376.4674,5,2,5,7,0.5,11,0,81.26,5.858,395.2243,2.227,142,0,0,0,27,395.5612,0.2333
train969,1,3.55,60.8662,6,6,56,39.9718,25,368,2858.02,335.6804,2,0,5,6,0.5,11,0,12.47,5.6439,315.2562,4.968,128,0,0,0,23,315.4936,0.2679
train970,1,2.45,29.5615,6,6,25,14.4385,14,167,520.02,172.0106,2,1,4,6,0.5,2,0,35.82,4.8074,172.1,1.334,64,0,0,0,13,172.2268,0.16
train971,1,2.67,49.6123,12,12,38,22.5457,28,457,1081.07,305.9231,5,0,0,20,0.4545,4,0,54.26,5.8074,373.0385,4.968,136,0,0,0,25,374.2213,0.0789
train972,1,3,46.2579,12,12,40,22.8221,21,294,1301.03,268.4038,3,2,6,6,0.4444,7,0,55.12,5.3923,268.1576,2.397,98,0,0,0,20,268.3541,0.1
train973,1,2.89,60.0802,6,6,55,41.2758,28,550,2434.07,368.9891,7,0,5,9,0.4615,12,0,76.15,5.8074,376.1998,1.384,132,0,0,0,27,376.4475,0.2
train974,1,2.56,45.6233,12,12,40,24.4147,23,509,1219.06,276.9624,5,3,5,12,0.4667,9,0,76.38,5.5236,303.1383,2.57,106,0,0,0,22,303.332,0.075
train975,1,2.56,63.6619,17,17,52,30.8581,34,670,1924.11,395.7751,8,2,5,22,0.4615,12,0,123.21,6.0875,474.0974,2.279,164,0,0,0,32,475.3286,0.0769
train976,1,3.44,58.2634,13,15,51,34.1366,27,485,2364.03,306.8178,2,1,3,13,0.4545,6,0,20.2,5.7549,321.2205,4.37,130,0,0,0,24,321.46,0.1765
train977,1,3.77,67.317,0,0,61,39.085,30,515,3394.03,390.0591,3,1,4,6,0.5,8,0,54.37,5.9069,370.2508,4.171,160,0,0,0,27,370.5259,0.2951
train978,1,2.56,42.2707,11,11,36,22.4093,22,276,1064.05,243.4489,4,1,2,16,0.5,4,0,59.28,5.4594,268.1324,1.574,106,0,0,0,20,268.3143,0.1111
train979,1,2.56,43.1134,6,6,40,30.8846,18,272,1294.04,256.4719,3,0,5,10,0.5,10,0,32.78,5.1699,250.1681,2.289,84,0,0,0,18,250.3372,0.175
train980,1,2.89,51.3772,6,6,46,30.5408,26,378,1895.05,294.654,3,1,3,10,0.4444,5,0,55.56,5.7004,318.1744,2.523,128,0,0,0,23,318.3865,0.2391
train981,1,2.23,50.9758,9,10,48,38.3582,24,424,1895.08,292.292,7,1,9,10,0.4545,14,0,97.31,5.585,323.1957,1.337,112,0,0,0,23,323.3913,0.2083
train982,1,2.56,35.2171,6,6,30,19.5629,18,226,784.03,203.0363,3,0,0,6,0.5,1,0,32.67,5.1699,214.1106,0.908,86,0,0,0,16,214.2635,0.1667
train983,1,3.33,72.597,0,0,67,45.323,37,736,3985.08,436.1409,6,2,4,4,0.5,11,0,93.06,6.2095,468.2323,1.195,198,0,0,0,33,468.5316,0.3134
train984,1,2.56,39.1127,6,6,34,20.7273,20,337,990.04,229.1225,4,2,3,6,0.4545,3,0,58.2,5.3219,244.1212,0.886,96,0,0,0,18,244.2896,0.1765
train985,1,2.78,45.6687,6,6,41,28.4073,22,340,1469.04,264.1444,2,1,2,8,0.5,5,0,47.56,5.4594,275.1521,1.889,104,0,0,0,20,275.3434,0.2195
train986,1,3,55.8734,9,10,48,31.2466,30,529,2054.06,314.0061,5,2,0,11,0.4545,3,0,68.44,5.9069,350.1743,0.706,150,0,0,0,26,350.415,0.1667
train987,1,2.89,53.9392,6,6,48,33.1808,27,633,1900.06,327.8238,5,0,5,8,0.4667,7,0,57.69,5.7549,346.1693,1.217,132,0,0,0,25,346.3966,0.2083
train988,1,2.12,31.7039,0,0,29,20.9541,15,164,718.04,190.6745,2,0,6,5,0.4286,3,0,48.62,4.9069,193.1215,0.601,70,0,0,0,14,193.246,0.2759
train989,1,2.12,40.4963,6,6,38,23.5097,21,298,1141.07,251.4136,6,5,2,7,0.4444,9,0,119.61,5.3923,286.1053,-0.501,100,0,0,0,20,286.2783,0.1842
train990,1,1.9,19.6916,6,6,17,7.9504,10,76,199.03,124.4033,2,2,3,10,0.4,2,0,63.32,4.3219,137.0477,1.361,46,0,0,0,10,137.1362,0
train991,1,2.45,35.3179,12,12,29,14.7641,20,287,558.05,227.0468,3,2,3,19,0.4444,6,0,83.83,5.3219,258.0528,3.162,94,0,0,0,19,258.2267,0
train992,1,3.44,62.633,6,6,58,42.087,25,501,2929.03,356.3971,3,0,6,6,0.4615,11,0,23.55,5.6439,330.2671,4.729,116,0,0,0,24,330.5083,0.2414
train993,1,3,53.0579,15,16,44,28.5221,26,455,1564.05,303.3107,3,0,6,15,0.5,8,0,37.61,5.7004,341.1295,4.946,124,0,0,0,24,341.8352,0.1136
train994,1,3.88,64.3386,12,12,54,32.9794,32,588,2608.03,364.4294,2,0,2,17,0.5,2,0,36.26,6,370.2045,4.957,154,0,0,0,28,370.4877,0.1852
train995,1,2.78,35.3155,6,6,31,20.5645,14,191,779.01,207.9623,1,0,6,6,0.4444,6,0,3.24,4.8074,187.1361,2.659,62,0,0,0,14,187.2813,0.1613
train996,1,2.89,53.8862,6,6,48,31.9138,29,455,2104.06,308.8999,4,2,4,8,0.4545,6,0,79.23,5.858,345.1576,-0.499,152,0,0,0,25,345.3903,0.25
train997,1,3.33,67.5156,15,16,57,37.6044,35,849,2791.07,382.142,4,1,2,15,0.5,7,0,40.51,6.1293,440.1779,4.14,170,0,0,0,31,440.9417,0.1579
train998,1,3.44,47.2091,12,12,39,22.7509,23,280,1384.01,258.4959,1,0,0,14,0.375,1,0,3.24,5.5236,261.1517,3.685,112,0,0,0,20,261.3616,0.1282
train999,1,3.55,56.8823,24,24,45,24.9577,31,468,1699.04,313.3313,4,0,0,12,0.5,4,0,51.56,5.9542,350.1531,3.101,150,0,0,0,27,350.4167,0.0667
train1000,1,3.22,48.5494,12,12,42,28.0106,22,362,1556.02,267.1896,2,0,0,7,0.4545,4,0,6.48,5.4594,266.1783,3.749,102,0,0,0,20,266.3813,0.1429
train1001,1,3.66,73.3481,0,0,68,47.2899,32,632,4030.05,437.292,5,1,5,4,0.4615,13,0,72.83,6,418.2719,4.775,158,0,0,0,30,418.5672,0.2794
train1002,1,2.45,36.0191,11,11,31,18.8389,18,252,752.04,210.6466,2,1,3,14,0.4444,5,0,55.13,5.1699,230.1055,3.15,86,0,0,0,17,230.263,0.0968
train1003,1,3.11,66.805,12,12,53,36.795,33,748,2437.07,381.0402,4,1,3,13,0.5,5,0,86.18,6.0444,445.1049,4.835,162,0,0,0,29,446.0314,0.1698
train1004,1,3.22,66.8878,6,6,58,40.4702,31,632,2965.06,388.1926,4,0,4,6,0.4615,7,0,32.78,5.9542,424.1684,4.269,152,0,0,0,28,425.3925,0.2586
train1005,1,3.22,61.5176,12,12,54,37.1204,31,811,2493.06,356.0254,4,1,4,7,0.4706,7,0,44.81,5.9542,383.2009,3.845,148,0,0,0,28,383.46,0.1667
train1006,1,3.55,65.5692,12,12,57,37.3908,32,836,2788.05,379.1907,4,1,5,8,0.4706,7,0,35.58,6,393.2216,4.833,154,0,0,0,29,393.4979,0.1579
train1007,1,3.11,50.9487,12,12,44,30.6853,26,364,1703.04,287.503,3,0,3,7,0.4444,4,0,30.93,5.7004,311.1521,2.626,128,0,0,0,23,311.3757,0.1591
train1008,1,2.56,67.3102,9,10,63,52.1498,32,808,3355.1,396.6725,5,0,5,11,0.5,11,0,88.61,6,419.2645,1.889,156,0,0,0,30,419.5219,0.2222
train1009,1,2.67,39.0483,6,6,35,23.5097,18,260,1024.03,230.9122,1,1,5,10,0.4444,7,0,38.69,5.1699,234.1256,2.878,88,0,0,0,17,234.2915,0.1714
train1010,1,2.34,47.3163,12,12,37,24.3437,26,467,969.08,296.2057,6,1,3,15,0.5,5,0,105.92,5.7004,364.0285,1.309,130,0,0,0,24,364.8051,0.0541
train1011,1,1.57,31.9967,0,0,29,30.4433,12,104,628.06,201.8073,4,0,7,2,0.5,8,0,85.04,4.585,228.049,0.89,64,0,0,0,13,228.332,0.2414
train1012,1,2.12,48.0507,6,6,43,34.2873,23,368,1474.08,291.2017,6,2,4,14,0.5,8,0,110.11,5.5236,327.1253,0.197,112,0,0,0,22,327.4009,0.1628
train1013,1,1.68,38.1431,6,6,32,29.5769,19,265,783.08,232.1665,6,1,3,14,0.4444,3,0,114.3,5.2479,290.0395,0.845,96,0,0,0,18,290.3617,0.125
train1014,1,2.34,48.0439,6,6,42,30.2541,22,433,1302.07,304.5845,5,2,8,12,0.4615,11,0,109.8,5.4594,324.1144,1.73,100,0,0,0,22,324.397,0.1429
train1015,1,2.56,52.3602,6,6,47,35.6398,27,539,1948.07,301.6443,7,0,0,7,0.4615,3,0,69.64,5.7549,329.1852,0.166,130,0,0,0,24,329.3975,0.234
train1016,1,2.45,64.4219,10,11,51,39.2561,35,730,2095.11,383.3858,8,0,3,15,0.5,5,0,129.47,6.1293,477.0696,2.406,172,0,0,0,31,477.9904,0.1569
train1017,1,2.01,31.0249,11,11,25,17.2351,16,176,466.05,190.288,1,0,0,12,0.4286,4,0,54.84,5,223.0579,3.145,78,0,0,0,15,223.2714,0.08
train1018,1,2.34,40.7167,0,0,36,23.9633,23,322,1141.06,247.883,6,1,0,5,0.4444,1,0,83.55,5.5236,276.111,-0.214,118,0,0,0,20,276.2884,0.2778
train1019,1,3.44,53.7718,12,12,47,29.9062,24,336,1939.02,299.575,2,1,5,6,0.4444,8,0,21.26,5.585,295.1936,4.05,118,0,0,0,22,295.4193,0.1702
train1020,1,3.44,55.8698,12,12,47,30.2702,24,336,1939.02,309.2938,1,1,5,6,0.4444,8,0,37.33,5.585,311.1708,4.78,118,0,0,0,22,311.486,0.1702
train1021,1,2.12,41.8567,6,6,36,28.5233,21,329,989.07,260.2725,6,1,6,11,0.5,7,0,91.93,5.3923,296.0831,1.16,104,0,0,0,20,296.3437,0.1389
train1022,1,3,64.2606,18,20,56,40.2394,34,848,2730.08,357.0552,2,1,2,11,0.5,6,0,80.85,6.0875,406.2117,3.757,168,0,0,0,30,406.4817,0.1607
train1023,1,3.22,43.6891,12,12,37,21.4309,20,268,1215.01,238.8968,1,1,2,6,0.4444,3,0,12.03,5.3219,237.1517,3.9,94,0,0,0,18,237.3401,0.1351
train1024,1,3.55,60.883,18,18,51,32.837,30,520,2214.04,341.8607,4,0,5,21,0.5,7,0,31.73,5.9069,356.2001,4.794,142,0,0,0,27,356.4643,0.098
train1025,1,3.11,54.1166,9,10,47,34.6634,23,315,1981.03,290.9715,1,0,4,9,0.4444,8,0,33.47,5.5236,302.1817,3.94,114,0,0,0,21,302.4792,0.2128
train1026,1,2.23,41.7459,14,15,36,26.1701,24,369,1101.07,225.3199,3,0,2,15,0.4,4,0,78.34,5.585,285.1226,3.282,118,0,0,0,21,285.3017,0.1667
train1027,1,3.11,62.9847,23,23,52,29.1953,35,784,2206.08,355.1119,7,1,0,17,0.5,6,0,100.55,6.1293,411.1808,4.145,170,0,0,0,31,411.46,0.0962
train1028,1,1.13,9.4648,0,0,8,7.1952,6,29,7.05,86.7023,0,0,4,0,0.3333,6,0,0,3.585,179.9198,3.019,30,0,0,0,7,180.9266,0.25
train1029,1,1.9,26.6499,5,5,22,15.4901,13,122,397.04,152.6948,3,2,0,5,0.5,1,0,69.37,4.7004,182.0514,-0.148,60,0,0,0,12,182.2442,0.1364
train1030,1,2.89,45.2091,9,10,38,23.8309,21,350,1258.03,250.4451,1,1,3,11,0.4545,5,0,19.03,5.3923,274.1237,3.65,100,0,0,0,19,274.789,0.1579
train1031,1,3.11,59.0722,9,10,53,36.8478,28,487,2536.05,322.8453,4,2,5,9,0.4545,6,0,51.37,5.8074,340.2263,2.351,138,0,0,0,25,340.4633,0.2075
train1032,1,2.23,39.0619,0,0,37,26.0581,17,195,1097.05,244.2066,5,2,6,8,0.5,8,0,75.27,5.0875,240.1474,2.648,82,0,0,0,17,240.2993,0.2432
train1033,1,2.34,32.9255,6,6,28,16.3545,18,217,660.04,194.5306,4,2,0,6,0.5,0,0,58.2,5.1699,216.0899,0.973,90,0,0,0,16,216.2363,0.1429
train1034,1,2.23,34.9559,6,6,29,17.4041,21,288,619.06,224.1341,6,1,0,11,0.4444,1,0,83.55,5.3923,258.0641,0.257,104,0,0,0,19,258.23,0.1034
train1035,1,3.11,54.8442,6,6,48,33.8298,29,398,2104.05,314.7692,3,0,3,8,0.4444,6,0,48,5.858,341.1627,1.622,150,0,0,0,25,341.4017,0.2292
train1036,1,2.34,40.2527,0,0,34,21.8673,19,223,919.05,253.592,4,2,3,8,0.5,3,0,90.29,5.2479,264.0932,2.242,92,0,0,0,18,264.3449,0.1765
train1037,1,1.79,43.4919,6,6,36,25.3321,21,354,876.09,286.185,6,3,7,9,0.4545,11,0,112.08,5.3923,355.0048,0.314,102,0,0,0,21,356.2236,0.1389
