CompName,Expt,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
train703,1,3.4115,84.9418,132.8757,49.25,324.211,323.0592,4,1,2,1,4,0,6,21,36,0,0,3,2,1,1,1,1,1,1,0,0,0.3333,12.8492,7.6106,5.9628,4.1938,2.935,6.8547,5.1192,3.646,2.4297,-1.36,14.572,6.1783,3.2846,4.8999,34.4974,0,0,12.8416,30.3318,10.0453,11.2574,0,5.8179,0,23.2019,5.1065,0,10.1974,0,18.9456,17.9894,40.3771,0,11.2574,29.0197,10.0064,0,0,0,10.1974,23.2019,43.1735,23.6756,16.8205,0,5.8179,0,0,0,15,0,2,0,0,0,0,0,3,1,0,21,5,0,0,12,6,0,2,5,4,1,1,0,0,3,0,0,0,11,7,0,0,0,0,3,0,0,0,0,0,0
train704,1,2.1615,83.573,127.7198,40.62,292.423,292.2151,4,0,6,0,2,2,4,21,49,4,4,2,0,1,2,0,0,0,0,1,2,0.7647,13.7106,8.3426,6.0209,5.1798,3.9878,8.3426,6.0209,5.1798,3.9878,-1.32,16.0575,6.6285,2.724,0,47.7932,9.5891,23.6716,34.1158,12.152,0,0,0,0,0,0,9.5891,0,9.7998,23.6716,34.1158,26.179,12.152,0,0,11.8144,9.7998,9.5891,0,0,0,12.152,45.9516,26.179,11.8358,0,0,11.8144,0,0,17,0,0,0,0,0,0,2,0,2,0,21,12,2,0,7,1,0,6,6,4,0,0,0,0,6,4,4,0,3,4,0,0,0,2,0,0,0,0,0,3,2
train705,1,4.1145,106.0177,157.2385,44.81,359.514,359.2573,5,1,7,1,4,1,5,26,59,2,2,3,1,1,2,0,1,2,1,0,0,0.6667,16.6772,10.004,8.0421,6.0616,4.6808,10.004,8.0421,6.0616,4.6808,-1.75,19.0239,7.8672,3.5433,14.9536,44.3438,5.415,0,57.9359,18.1991,0,0,0,10.4819,5.7495,0,9.5314,0,10.2167,0,63.9532,32.0848,23.7626,0,5.7495,11.7806,14.9536,4.8999,4.7945,0,0,39.5308,43.6519,31.2396,6.1658,5.7495,0,0,0,6.0932,21,0,0,0,0,0,0,1,2,2,0,26,13,1,0,11,3,0,7,7,5,1,1,0,0,5,8,1,0,5,6,1,0,0,2,1,0,0,0,0,4,2
train706,1,3.2717,82.154,126.2951,43.07,294.745,294.0672,4,0,1,0,4,0,5,21,32,0,0,4,3,0,1,1,0,1,2,0,0,0.0625,11.826,6.9963,5.2459,3.7525,2.7258,6.6183,4.8095,3.5174,2.5537,-2.46,12.2936,4.8237,2.0424,0,20.4761,6.5448,0,16.9513,59.8507,5.0226,5.6874,0,0,0,11.6009,0,0,14.7645,4.9924,6.5448,0,76.8322,0,5.6874,17.3126,0,9.5595,0,0,10.1974,41.9328,18.1991,16.1495,11.3991,12.8721,5.8244,0,0,0,16,0,1,0,0,0,0,0,4,0,0,21,2,0,0,13,9,0,1,4,4,0,0,0,0,1,0,0,0,13,7,0,0,0,1,2,1,0,0,0,4,2
train707,1,2.1119,85.6007,131.1862,58.64,304.39,304.1787,5,1,6,1,4,1,5,22,46,1,1,2,1,1,1,0,1,1,1,0,0,0.5294,13.5169,7.7765,5.6059,4.2541,2.9528,7.7765,5.6059,4.2541,2.9528,-1.88,16.4898,7.4032,3.6548,10.0537,49.3762,0,0,47.4051,18.1991,0,0,0,0,5.7495,0,14.3259,0,10.2167,0,32.731,26.7441,29.326,0,5.7495,11.6904,10.0537,14.489,0,0,0,6.9237,51.054,18.15,12.6732,5.7495,5.7832,0,5.9072,0,17,0,0,0,0,0,0,1,1,3,0,22,10,2,0,8,3,0,6,8,5,1,1,0,0,5,4,2,0,6,5,0,0,0,1,1,0,0,0,0,0,0
train708,1,-0.2245,78.003,116.6135,65.06,279.344,279.1695,7,0,5,0,7,0,7,20,41,0,0,2,2,0,0,2,0,0,0,0,0,0.6154,12.4583,6.8398,4.8428,3.7688,2.3555,6.8398,4.8428,3.7688,2.3555,-1.89,14.5177,5.6198,2.2862,11.249,43.2195,20.6401,0,13.8475,15.9164,0,11.1639,0,0,0,0,0,0,23.5852,14.0953,20.3922,19.6343,27.1654,0,0,11.1639,9.467,13.9287,9.7785,0,0,13.8475,13.0895,27.1849,6.3273,0,11.1639,0,5.5593,5.6897,13,0,0,0,0,0,0,1,4,2,0,20,9,2,0,5,5,0,5,9,7,0,0,0,0,6,4,1,0,2,7,0,0,0,1,1,0,0,0,0,2,1
train709,1,4.7732,88.0997,127.814,24.39,302.83,302.0644,2,1,2,1,3,0,4,20,35,1,1,3,2,0,1,0,0,1,2,0,0,0.1875,12.7091,7.8704,6.0892,4.6096,3.6474,6.6128,4.559,3.1538,2.2559,-1.45,13.5293,5.8974,2.6928,5.3168,11.7124,0,0,23.3006,53.5233,5.0226,0,0,5.6874,0,23.3628,0,0,5.3168,4.9924,12.1737,6.5448,64.6805,0,0,34.2179,5.3168,0,4.9924,0,0,53.6947,36.2497,11.5674,10.9373,0,5.1677,0,0,0,16,0,1,0,0,1,0,1,1,0,0,20,5,0,0,10,7,0,2,2,2,1,1,0,0,2,2,0,0,10,6,0,0,0,0,3,0,0,0,0,2,1
train710,1,3.4025,79.0865,118.3423,29.54,267.328,267.1259,3,0,2,0,2,1,3,20,37,1,1,3,2,0,1,0,0,1,2,0,0,0.2353,11.667,6.8121,4.8456,3.6922,2.7389,6.8121,4.8456,3.6922,2.7389,-2.13,12.8813,5.0977,1.9094,4.8999,19.5617,4.7369,0,34.5126,48.5309,0,0,0,5.6874,0,0,9.5314,0,0,0,13.0277,18.5545,65.2213,0,0,11.5946,9.6368,4.7945,0,0,0,36.3982,24.6199,30.4688,0,6.104,0,0,5.9072,0,17,0,0,0,0,0,0,0,1,2,0,20,4,1,0,11,6,0,2,5,3,0,0,0,0,3,2,0,0,8,7,0,0,0,0,2,1,0,0,0,4,2
train711,1,1.5132,39.0668,60.336,20.23,144.601,144.0342,1,1,2,1,1,0,2,9,18,1,1,0,0,0,0,0,0,0,0,0,0,0.4286,6.0203,3.0996,1.9668,1.2537,0.5807,2.6632,1.7148,1.1277,0.3722,-0.45,8.55,3.5516,2.5499,0,10.7076,0,12.3438,13.3446,11.6112,0,0,0,0,0,11.6009,5.1065,0,0,0,18.9456,0,11.6112,0,12.3438,11.6009,5.1065,0,0,0,6.4233,24.4451,12.4968,5.5352,0,5.6011,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,9,6,1,1,0,0,0,2,2,1,1,1,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train712,1,2.6148,75.2997,114.6005,39.72,265.353,265.1678,4,1,7,1,4,0,4,19,42,1,1,2,1,0,1,0,0,1,1,0,0,0.6,11.7768,7.1073,4.625,3.031,2.0435,7.1073,4.625,3.031,2.0435,-1.42,13.999,7.2382,3.769,19.5274,32.4072,0,0,26.6891,18.1991,0,0,0,0,17.2485,0,14.2106,0,5.3168,0,32.7931,26.3033,18.1991,0,17.2485,0,19.5274,0,0,0,0,19.4109,32.022,6.5448,6.6069,12.7108,11.499,5.7495,0,0,15,0,0,0,0,0,0,1,0,1,2,19,9,0,0,8,3,0,7,7,4,1,1,0,0,2,7,0,0,6,4,0,0,0,0,2,0,0,0,0,2,1
train713,1,0.8022,11.254,14.4146,0,28.054,28.0313,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4142,0.5,0,0,0,0.5,0,0,0,-0.26,1.74,0.74,-6.1062,0,0,0,0,0,13.1579,0,0,0,0,0,0,0,0,0,0,0,0,13.1579,0,0,0,0,0,0,0,13.1579,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train714,1,3.2003,92.5417,148.0229,67.76,360.772,360.0677,5,1,3,1,4,1,7,25,39,1,1,3,2,0,1,0,0,1,2,0,0,0.1667,14.0097,7.9886,5.7277,3.8751,2.7007,7.6107,5.2913,3.64,2.5286,-2.73,17.1047,7.0253,3.3898,5.3168,30.2369,14.3259,5.8172,18.0506,47.457,5.0226,0,0,10.0778,0,11.6009,18.7164,0,0,4.9924,12.9656,11.9237,64.4313,0,0,34.8765,10.0537,9.7869,9.185,0,0,23.7337,37.2556,16.1495,18.006,5.8172,0,6.0418,5.9072,5.9693,18,1,1,0,0,0,0,0,2,3,0,25,7,2,0,11,7,0,3,8,5,1,1,0,0,5,2,1,0,9,8,0,0,0,0,2,1,0,0,0,2,1
train715,1,1.3955,49.9217,78.2012,46.17,181.235,181.1103,3,1,2,1,2,1,3,13,28,0,0,1,0,0,1,0,0,1,0,0,0,0.6,8.3081,4.6069,3.4191,2.8543,1.7503,4.6069,3.4191,2.8543,1.7503,-1.12,9.9642,3.3221,1.2809,5.3168,11.6904,9.5891,5.415,33.6129,11.7731,0,0,0,0,0,0,9.5891,0,5.3168,5.415,33.6129,0,11.7731,0,0,11.6904,5.3168,9.5891,0,0,0,13.8475,19.7654,11.7731,0,5.415,5.7832,5.9072,0,0,10,0,0,0,0,0,0,0,1,2,0,13,5,2,0,5,1,0,2,5,3,1,1,0,0,5,2,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0
train716,1,3.4555,64.8817,92.895,12.03,203.329,203.1674,1,1,3,1,1,0,1,15,36,0,0,2,1,1,1,0,0,0,1,1,1,0.5714,9.6294,6.1785,4.5391,3.5486,2.8184,6.1785,4.5391,3.5486,2.8184,-0.82,10.6897,4.8014,2.23,5.3168,6.5448,5.5389,0,44.5913,30.3318,0,0,0,0,0,0,0,0,5.3168,0,44.5668,6.5448,35.8953,0,0,0,5.3168,0,0,0,0,56.518,24.9499,5.5389,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,15,4,0,0,9,3,0,3,1,1,1,1,0,0,1,2,0,0,10,1,1,0,0,0,2,0,0,0,0,0,0
train717,1,4.2307,86.2047,129.1694,33.62,300.789,300.1029,3,1,2,1,3,0,4,21,38,1,1,3,2,0,1,0,0,1,2,0,0,0.2353,12.8153,7.3818,5.5465,3.8831,2.738,7.0038,5.1101,3.648,2.5659,-2,13.9592,5.4131,2.4922,5.3168,12.5664,10.3379,0,24.9744,53.5233,5.0226,0,0,5.6874,0,11.6009,4.7369,0,5.3168,4.9924,19.4485,6.5448,64.6805,0,0,23.31,10.0537,0,0,4.9924,0,41.9328,37.61,17.1308,5.6874,0,5.6011,0,6.0217,0,17,0,1,0,0,0,0,1,1,0,1,21,6,0,0,10,7,0,2,4,3,1,1,0,0,3,2,0,0,10,5,1,0,0,0,3,0,0,0,0,2,1
train718,1,2.0565,104.5432,155.2906,68.44,376.526,376.1933,6,2,5,2,3,0,7,26,54,3,3,4,2,1,2,1,1,1,1,0,1,0.5789,16.5127,10.947,9.2433,7.914,6.2968,9.5069,7.5411,6.0866,4.8759,-1.41,17.9767,6.6366,2.8683,4.7221,61.3725,16.6302,0,37.3131,24.3959,0,10.9029,0,0,0,0,8.4178,0,18.9112,0,44.6907,26.6819,35.5228,0,0,21.1123,9.8839,0,0,17.4451,0,25.9802,37.0826,54.7356,0,0,0,0,10.2093,0,19,0,0,0,0,1,0,2,2,2,0,26,8,2,0,14,5,0,5,8,6,2,2,0,0,5,3,1,1,8,8,0,0,0,1,3,0,0,0,0,6,4
train719,1,2.4928,106.261,159.5183,46.3,377.92,377.1982,6,0,7,0,6,0,7,26,54,0,0,3,2,1,1,1,1,1,1,0,0,0.5789,16.4516,9.8918,7.1183,5.2569,3.7419,9.5139,6.6819,5.0218,3.5574,-1.79,18.985,8.732,4.2989,10.5897,51.9713,19.5103,0,26.0927,29.06,5.0226,0,0,5.6874,0,11.6009,0,0,19.2475,0,39.7786,37.6237,45.5968,0,0,17.2883,4.8999,9.467,9.4763,5.0987,0,24.591,31.5437,62.9441,0,5.8244,0,0,0,5.6897,19,0,1,0,0,0,0,0,5,1,0,26,10,1,0,12,5,0,7,7,6,0,0,0,0,4,5,0,0,9,8,0,0,0,1,2,0,0,0,0,0,0
train720,1,2.8069,74.8777,114.8461,30.49,261.365,261.1729,3,1,3,1,3,0,3,19,42,3,3,3,1,2,2,0,2,2,1,0,0,0.625,11.6006,7.446,5.4962,4.2988,3.1567,7.446,5.4962,4.2988,3.1567,-0.9,13.1002,5.6135,2.5503,5.3168,25.2974,15.2608,0,38.1705,30.3318,0,0,0,0,0,0,9.4737,0,5.3168,0,50.5399,13.1516,35.8953,0,0,0,14.7905,0,0,0,0,43.6764,19.3864,18.0261,6.6069,6.104,5.7871,0,0,0,16,0,0,0,0,0,0,0,1,0,2,19,4,0,0,14,3,0,3,5,3,1,1,0,0,1,1,0,0,13,3,1,0,0,1,2,0,0,0,0,0,0
train721,1,5.0494,101.109,144.045,6.48,326.509,326.1817,2,0,5,0,3,0,3,23,49,1,1,3,2,0,1,0,0,1,2,0,0,0.4,15.3593,9.2187,7.7872,5.3997,4.3604,8.4022,6.7034,4.2694,3.2843,-1.45,16.4093,6.9778,3.5629,4.8999,32.0848,6.4208,5.9179,19.4109,52.2555,0,0,0,11.3748,0,11.7619,0,0,4.8999,5.9179,30.0593,32.0848,48.028,0,0,23.1367,9.7998,0,0,0,0,43.8085,56.263,22.8805,11.3748,0,0,0,0,0,20,0,0,0,0,1,0,1,1,0,0,23,9,0,0,10,6,0,5,2,2,0,0,0,0,4,3,2,0,8,6,0,0,0,0,3,0,0,0,0,4,2
train722,1,0.541,81.1084,132.3656,122.22,321.337,321.1437,9,2,7,1,9,0,9,23,42,0,0,2,2,0,0,2,0,0,0,0,0,0.5,13.0597,7.1548,5.1349,3.1998,2.0391,7.1548,5.1349,3.1998,2.0391,-2.71,16.6569,7.5218,4.9044,5.7337,44.6714,25.6076,5.9179,20.2683,12.5242,0,11.1639,0,5.9483,0,0,19.0628,0,19.519,5.9179,26.8131,18.9474,12.5242,0,0,29.0508,19.7745,9.5891,9.968,4.984,0,0,6.4208,26.3101,25.7379,5.5167,5.6472,5.9483,0,11.9386,14,0,0,0,0,0,0,1,4,4,0,23,12,2,0,5,5,0,7,13,9,2,1,0,0,5,6,3,0,5,4,0,0,0,1,1,0,0,0,0,2,1
train723,1,3.1064,88.885,123.9704,25.24,280.371,280.1576,3,0,4,0,3,0,3,21,41,0,0,3,3,0,0,1,0,0,2,0,0,0.2778,12.5428,7.3329,5.6764,3.8747,2.8631,7.3329,5.6764,3.8747,2.8631,-2.13,13.8349,5.7001,2.5673,5.5593,30.1071,6.5448,0,6.4208,53.3255,0,21.6754,0,0,0,0,0,0,9.467,0,12.9656,20.6401,58.8847,0,0,21.6754,9.467,4.7945,0,0,0,36.3982,44.5799,17.3172,5.5167,0,0,0,5.5593,0,18,0,0,0,0,0,0,1,1,1,0,21,6,1,0,8,8,0,4,4,3,0,0,0,0,3,3,1,0,8,6,0,0,0,0,3,0,0,0,0,4,2
train724,1,1.96714,71.683,115.1692,78.34,273.296,273.1226,7,0,3,0,7,0,7,20,35,0,0,3,3,0,0,3,0,0,0,0,0,0.3846,11.837,6.3691,4.4717,3.2487,2.2416,6.3691,4.4717,3.2487,2.2416,-2.44,12.5866,4.5885,1.8211,4.7369,31.6191,6.4208,13.8475,24.0718,10.7199,0,17.296,0,0,5.88,0,9.26,0,24.5093,0,27.192,7.1098,23.3449,0,17.3983,5.7777,9.26,4.4007,4.984,9.968,0,12.0804,13.3446,24.378,7.1098,5.6939,0,23.3728,0,0,13,0,0,0,0,0,0,0,5,1,1,20,7,0,0,8,7,0,3,9,7,0,0,0,0,4,2,0,0,6,8,0,0,0,2,1,0,0,0,0,2,1
train725,1,0.2775,51.5957,83.6448,49.41,196.25,196.1212,4,1,1,1,2,2,4,14,30,1,1,2,0,2,2,0,2,2,0,0,0,0.8,8.2908,5.3535,4.0447,2.9611,2.134,5.3535,4.0447,2.9611,2.134,-1.06,9.4933,3.9836,1.886,5.3168,35.8456,9.5891,0,32.1041,0,0,0,0,0,0,0,9.5891,0,10.2167,0,38.1459,13.0895,0,0,0,11.8144,10.2167,9.5891,0,0,0,0,25.6833,19.5103,0,6.0418,0,11.8144,0,0,10,0,0,0,0,0,0,0,2,2,0,14,2,2,0,11,0,0,1,6,4,1,1,0,0,2,0,1,0,8,3,0,0,0,1,1,0,0,0,0,0,0
train726,1,0.9608,60.2538,98.486,104.64,238.243,238.0954,6,4,5,2,4,2,6,17,31,0,0,1,1,0,0,0,0,0,1,0,0,0.2727,9.166,4.9871,3.3677,2.1245,1.3312,4.9871,3.3677,2.1245,1.3312,-2.24,12.8278,6.3658,4.8737,11.4673,25.4002,9.4737,0,11.4814,30.3318,0,0,0,9.5891,0,0,19.0628,0,0,11.4673,5.9179,13.2138,35.8953,0,0,12.1865,20.9411,0,9.5891,0,0,30.3318,5.5635,0,5.9179,13.2138,0,0,0,12.1865,11,0,0,0,0,0,0,2,0,4,0,17,9,2,0,3,3,0,5,10,6,4,2,0,0,4,4,3,0,5,1,0,0,0,0,1,0,0,0,0,0,0
train727,1,3.8095,93.276,138.3891,21.7,311.425,311.1885,3,0,5,0,3,0,3,23,48,2,2,3,2,1,1,0,1,1,2,0,0,0.4,13.943,8.2636,6.3147,4.6883,3.3972,8.2636,6.3147,4.6883,3.3972,-2,15.879,7.513,4.05,9.4737,38.7538,0,5.9179,17.9022,54.5973,0,0,0,0,11.499,0,9.4737,0,4.8999,5.9179,12.3387,33.8539,60.1608,0,11.499,0,14.3736,0,0,0,0,30.3318,55.7601,12.4627,13.7167,11.499,0,0,0,0,20,0,0,0,0,0,0,0,1,2,0,23,7,0,0,12,6,0,5,5,3,0,0,0,0,2,3,0,0,12,6,0,0,0,0,3,0,0,0,0,0,0
train728,1,3.8755,101.3315,160.0157,49.85,376.472,376.2162,5,0,6,0,4,1,6,27,56,0,0,3,1,2,2,0,1,1,1,1,1,0.619,15.8692,10.0832,7.5061,5.4945,3.7975,10.0832,7.5061,5.4945,3.7975,-1.95,19.8017,9.8321,6.0262,0,60.5041,4.7369,5.8172,55.3037,24.2655,0,0,0,9.185,0,0,18.7164,0,9.7998,0,51.0497,32.7238,35.6461,0,0,11.8765,9.6368,9.6944,9.185,0,0,6.4208,62.9143,38.1633,0,11.9212,5.7832,0,0,6.0932,21,1,0,0,0,0,0,0,2,3,0,27,9,2,0,15,3,0,6,8,5,0,0,0,0,3,4,2,0,13,5,0,0,0,0,3,0,0,0,0,0,0
train729,1,4.1854,106.603,161.6455,38.77,367.489,367.2147,4,0,7,0,4,0,4,27,56,3,3,3,2,1,1,0,1,1,2,0,0,0.4348,16.213,9.8254,7.0177,5.3357,3.7521,9.8254,7.0177,5.3357,3.7521,-2.17,19.5877,9.6748,4.964,0,43.2143,14.2683,0,43.4171,60.6637,0,0,0,0,0,0,14.2683,0,4.8999,0,38.332,26.3033,71.7906,0,0,5.9693,9.4737,9.6944,0,0,0,67.5874,24.4715,19.1314,18.6288,6.6069,0,0,0,5.9693,23,0,0,0,0,0,0,0,1,2,1,27,10,1,0,12,6,0,7,7,4,0,0,0,0,3,4,2,0,13,5,0,0,0,0,3,0,0,0,0,0,0
train730,1,3.1782,67.4787,98.2541,12.03,215.34,215.1674,1,1,3,1,1,0,1,16,37,4,4,3,1,2,2,0,0,0,1,2,2,0.6,10.0246,6.6817,5.3531,4.5407,3.9756,6.6817,5.3531,4.5407,3.9756,-0.82,10.3414,4.213,1.5799,5.3168,12.5866,0,11.8358,37.6676,30.3318,0,0,0,0,0,0,0,0,5.3168,11.8358,38.1459,6.5448,35.8953,0,0,0,5.3168,0,0,0,0,37.2556,43.2065,11.9597,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,16,4,0,0,11,3,0,3,1,1,1,1,0,0,1,2,0,0,8,5,0,0,0,2,1,0,0,0,0,3,2
train731,1,3.186,82.8547,119.1696,24.39,262.356,262.147,2,1,2,1,2,0,2,20,38,1,1,4,1,1,3,0,1,2,1,0,1,0.2778,11.4718,7.3713,5.5813,4.2964,3.3756,7.3713,5.5813,4.2964,3.3756,-1.93,11.8603,4.8753,1.9674,5.3168,18.2983,6.4208,0,18.4051,70.3955,0,0,0,0,0,0,0,0,5.3168,4.9924,25.3043,6.5448,70.9666,0,0,5.7117,5.3168,4.9924,0,0,0,42.4839,35.6273,24.7191,5.697,0,0,0,0,0,18,0,0,0,0,0,0,0,2,0,0,20,2,0,0,14,7,0,2,2,2,1,1,0,0,0,1,0,0,13,6,0,0,0,1,3,0,0,0,0,4,2
train732,1,1.6269,60.7247,94.8531,46.17,217.268,217.1103,3,1,2,1,2,2,3,16,31,2,2,2,1,1,1,0,1,1,1,0,0,0.3846,9.4877,5.5116,4.3476,3.5035,2.4596,5.5116,4.3476,3.5035,2.4596,-1.64,10.8639,3.7402,1.351,5.3168,11.8144,15.0041,5.9179,25.8317,30.3318,0,0,0,0,0,0,9.5891,0,5.3168,5.9179,25.6833,0,35.8953,0,0,11.8144,0,14.9059,0,0,0,37.2556,18.908,0,11.3329,0,0,11.8144,0,0,13,0,0,0,0,0,0,0,1,2,0,16,4,2,0,8,3,0,2,5,3,1,1,0,0,4,1,0,0,6,4,1,0,0,1,1,0,0,0,0,0,0
train733,1,2.3739,62.2617,98.0506,33.62,245.109,244.017,3,1,3,1,3,0,5,15,25,0,0,2,1,0,1,0,0,1,1,0,0,0.3,9.4766,5.3617,3.9342,2.7492,1.55,4.6057,3.1198,2.0101,1.262,-0.93,10.5832,4.7271,2.7645,10.0537,25.532,0,0,0,23.1915,10.0453,0,0,0,5.7495,23.2019,4.7369,0,5.3168,4.9924,0,19.6964,28.2444,0,5.7495,29.0375,10.0537,4.9924,0,0,0,23.2019,12.1327,12.6111,16.59,18.192,0,0,0,0,10,0,2,0,0,0,0,0,2,1,0,15,5,0,0,7,4,0,3,4,3,1,1,0,0,2,2,0,0,7,4,0,0,0,1,1,0,0,0,0,0,0
train734,1,1.2626,52.7397,83.0752,38.33,191.23,191.0946,3,1,1,1,2,1,3,14,27,2,2,2,1,1,1,0,1,1,1,0,0,0.3636,8.0651,4.7308,3.4985,2.3649,1.7087,4.7308,3.4985,2.3649,1.7087,-1.35,9.2146,3.799,1.7731,5.3168,18.5559,9.5314,0,18.5912,30.3318,0,0,0,0,0,0,9.5314,0,5.3168,0,19.0695,6.6069,35.8953,0,0,5.9072,10.0537,4.7945,0,0,0,30.3318,12.4872,0,6.0418,12.7108,0,5.9072,0,0,11,0,0,0,0,0,0,0,1,1,1,14,2,1,0,9,3,0,1,5,3,1,1,0,0,2,0,0,0,8,4,0,0,0,0,2,0,0,0,0,0,0
train735,1,1.2895,68.6784,108.6315,73.8,266.688,266.0571,6,2,1,2,3,3,7,18,29,0,0,2,1,0,1,0,0,1,1,0,0,0.1818,10.3613,5.5844,4.2111,2.5075,1.6604,5.2064,3.7747,2.2724,1.4701,-2.08,12.3788,5.0527,2.9808,10.6336,36.3902,4.7945,0,0,29.2579,5.0226,0,0,10.4819,0,11.6009,9.5891,0,10.2167,4.9924,0,18.9092,29.2881,0,0,35.1862,10.2167,10.1113,4.7945,4.9924,0,17.6673,18.1991,17.7577,0,6.5448,0,5.9596,5.9072,6.0311,11,0,1,0,0,0,0,2,2,2,0,18,6,2,0,7,4,0,1,8,6,2,2,0,0,4,2,1,0,6,5,0,0,0,1,1,0,0,0,0,0,0
train736,1,1.25,56.3867,87.9705,50.69,204.229,204.0899,4,1,2,1,3,1,4,15,27,1,1,2,1,0,1,0,0,1,1,0,0,0.2727,8.4349,4.8899,3.1941,2.0958,1.418,4.8899,3.1941,2.0958,1.418,-1.84,9.705,4.1254,1.9829,5.3168,18.4736,9.5314,0,18.5912,35.3242,0,0,0,0,0,0,9.5314,0,5.3168,4.9924,13.0277,6.5448,35.8953,0,0,11.9289,10.0537,4.7945,0,4.9924,0,30.3318,6.9237,12.1082,0,0,0,6.104,11.9289,0,11,0,0,0,0,0,0,1,1,1,1,15,4,1,0,7,4,0,2,6,4,1,1,0,0,2,2,0,0,7,4,0,0,0,1,1,0,0,0,0,0,0
train737,1,2.7085,61.9376,95.5128,40.46,228.719,228.0917,2,2,3,2,2,0,3,15,32,1,1,1,1,0,0,0,0,0,1,0,0,0.5,10.0448,5.2926,5.2064,2.4949,1.8794,4.9147,4.77,2.243,1.7534,-0.57,12.4993,4.1244,3.8205,0,15.8141,5.6011,0,32.7555,24.2655,5.0226,0,0,0,0,11.6009,10.2131,0,0,0,38.3941,0,34.8516,0,0,11.6009,10.2131,0,0,0,0,23.7337,38.4674,11.4435,11.2021,0,0,0,0,0,12,0,1,0,0,0,0,0,0,2,0,15,9,0,0,3,3,0,3,4,2,2,2,0,0,6,1,0,2,4,2,0,0,0,0,1,0,0,0,0,0,0
train738,1,2.0364,75.5928,116.1162,63.83,266.304,266.1168,5,1,3,1,5,0,5,20,34,0,0,3,3,0,0,2,0,0,1,0,0,0.1333,11.062,6.2992,4.4396,3.1114,2.1127,6.2992,4.4396,3.1114,2.1127,-2.53,12.5011,5.2234,2.1887,0,24.855,13.6546,0,5.5635,48.7919,0,22.7757,0,0,0,0,5.1065,0,19.7484,7.0477,6.6069,0,54.3553,0,22.7757,0,5.1065,4.984,9.6658,5.0987,0,24.2655,17.6962,30.5683,6.6069,0,11.6488,0,0,0,15,0,0,0,0,0,0,0,4,1,0,20,5,0,0,9,8,0,3,6,5,1,1,0,0,2,1,0,0,11,6,0,0,0,1,2,0,0,0,0,0,0
train739,1,2.7919,101.369,162.7215,51.24,388.851,388.119,6,0,5,0,5,1,7,27,48,0,0,4,2,1,2,0,1,2,2,0,0,0.35,15.6525,9.3207,7.0236,4.9961,3.3461,8.9428,6.5871,4.7441,3.2201,-2.44,17.9482,8.0645,4.4587,14.2106,55.2858,11.3393,0,5.5635,42.4646,5.0226,0,0,0,17.2485,11.6009,19.0051,0,9.7998,0,6.5448,39.5788,53.0507,0,17.2485,17.5081,19.1105,9.6944,0,0,0,17.6673,41.9617,37.7464,0,5.7495,18.1059,6.7929,5.9072,0,20,0,1,0,0,0,0,0,2,2,2,27,7,1,0,16,6,0,5,10,6,0,0,0,0,2,3,1,0,14,7,0,0,0,1,3,0,0,0,0,2,1
